,calories,distance,elevation,floors,heart,steps
06:28:00,0.9652000069618225,0.0,0,0,66.0,0
06:29:00,0.9652000069618225,0.0,0,0,60.0,0
06:30:00,0.9652000069618225,0.0,0,0,62.0,0
06:31:00,0.9652000069618225,0.0,0,0,64.0,0
06:32:00,0.9652000069618225,0.0,0,0,65.0,0
06:33:00,0.9652000069618225,0.0,0,0,68.0,0
06:34:00,0.9652000069618225,0.0,0,0,67.0,0
06:35:00,0.9652000069618225,0.0,0,0,66.0,0
06:36:00,0.9652000069618225,0.0,0,0,65.0,0
06:37:00,0.9652000069618225,0.0,0,0,67.0,0
06:38:00,0.9652000069618225,0.0,0,0,59.0,0
06:39:00,0.9652000069618225,0.0,0,0,58.0,0
06:40:00,0.9652000069618225,0.0,0,0,61.0,0
06:41:00,0.9652000069618225,0.0,0,0,63.0,0
06:42:00,0.9652000069618225,0.0,0,0,59.0,0
06:43:00,0.9652000069618225,0.0,0,0,58.0,0
06:44:00,0.9652000069618225,0.0,0,0,59.0,0
06:45:00,0.9652000069618225,0.0,0,0,61.0,0
06:46:00,0.9652000069618225,0.0,0,0,59.0,0
06:47:00,0.9652000069618225,0.0,0,0,60.0,0
06:48:00,0.9652000069618225,0.0,0,0,60.0,0
06:49:00,0.9652000069618225,0.0,0,0,59.0,0
06:50:00,0.9652000069618225,0.0,0,0,61.0,0
06:51:00,0.9652000069618225,0.0,0,0,59.0,0
06:52:00,0.9652000069618225,0.0,0,0,65.0,0
06:53:00,0.9652000069618225,0.0,0,0,58.0,0
06:54:00,0.9652000069618225,0.0,0,0,60.0,0
06:55:00,0.9652000069618225,0.0,0,0,59.0,0
06:56:00,0.9652000069618225,0.0,0,0,58.0,0
06:57:00,0.9652000069618225,0.0,0,0,58.0,0
06:58:00,0.9652000069618225,0.0,0,0,63.0,0
06:59:00,0.9652000069618225,0.0,0,0,57.0,0
07:00:00,0.9652000069618225,0.0,0,0,57.0,0
07:01:00,0.9652000069618225,0.0,0,0,58.0,0
07:02:00,0.9652000069618225,0.0,0,0,58.0,0
07:03:00,0.9652000069618225,0.0,0,0,58.0,0
07:04:00,0.9652000069618225,0.0,0,0,58.0,0
07:05:00,0.9652000069618225,0.0,0,0,64.0,0
07:06:00,0.9652000069618225,0.0,0,0,60.0,0
07:07:00,1.0617200136184692,0.0,0,0,61.0,0
07:08:00,0.9652000069618225,0.0,0,0,64.0,0
07:09:00,0.9652000069618225,0.0,0,0,66.0,0
07:10:00,0.9652000069618225,0.0,0,0,60.0,0
07:11:00,0.9652000069618225,0.0,0,0,60.0,0
07:12:00,0.9652000069618225,0.0,0,0,,0
07:13:00,0.9652000069618225,0.0,0,0,,0
07:14:00,0.9652000069618225,0.0,0,0,,0
07:15:00,1.0617200136184692,0.0,0,0,,0
07:16:00,0.9652000069618225,0.0,0,0,60.0,0
07:17:00,0.9652000069618225,0.0,0,0,63.0,0
07:18:00,2.3164799213409424,0.003914638422429562,0,0,73.0,9
07:19:00,0.9652000069618225,0.0,0,0,77.0,0
07:20:00,1.0617200136184692,0.0,0,0,71.0,0
07:21:00,0.9652000069618225,0.0,0,0,66.0,0
07:22:00,0.9652000069618225,0.0,0,0,64.0,0
07:23:00,0.9652000069618225,0.0,0,0,65.0,0
07:24:00,0.9652000069618225,0.0,0,0,69.0,0
07:25:00,0.9652000069618225,0.0,0,0,69.0,0
07:26:00,0.9652000069618225,0.0,0,0,67.0,0
07:27:00,0.9652000069618225,0.0,0,0,64.0,0
07:28:00,0.9652000069618225,0.0,0,0,65.0,0
07:29:00,0.9652000069618225,0.0,0,0,64.0,0
07:30:00,0.9652000069618225,0.0,0,0,67.0,0
07:31:00,0.9652000069618225,0.0,0,0,66.0,0
07:32:00,0.9652000069618225,0.0,0,0,66.0,0
07:33:00,0.9652000069618225,0.0,0,0,66.0,0
07:34:00,0.9652000069618225,0.0,0,0,65.0,0
07:35:00,0.9652000069618225,0.0,0,0,66.0,0
07:36:00,0.9652000069618225,0.0,0,0,70.0,0
07:37:00,0.9652000069618225,0.0,0,0,71.0,0
07:38:00,1.0617200136184692,0.0,0,0,71.0,0
07:39:00,1.0617200136184692,0.0,0,0,71.0,0
07:40:00,0.9652000069618225,0.0,0,0,,0
07:41:00,0.9652000069618225,0.0,0,0,71.0,0
07:42:00,0.9652000069618225,0.0,0,0,70.0,0
07:43:00,0.9652000069618225,0.0,0,0,68.0,0
07:44:00,0.9652000069618225,0.0,0,0,68.0,0
07:45:00,2.3164799213409424,0.004784557968378067,0,0,69.0,11
07:46:00,1.0617200136184692,0.0,0,0,70.0,0
07:47:00,1.0617200136184692,0.0,0,0,63.0,0
07:48:00,2.5095200538635254,0.00565447797998786,0,0,73.0,13
07:49:00,1.0617200136184692,0.0,0,0,75.0,0
07:50:00,0.9652000069618225,0.0,0,0,,0
07:51:00,0.9652000069618225,0.0,0,0,,0
07:52:00,0.9652000069618225,0.0,0,0,,0
07:53:00,0.9652000069618225,0.0,0,0,,0
07:54:00,0.9652000069618225,0.0,0,0,,0
07:55:00,0.9652000069618225,0.0,0,0,,0
07:56:00,0.9652000069618225,0.0,0,0,,0
07:57:00,0.9652000069618225,0.0,0,0,,0
07:58:00,0.9652000069618225,0.0,0,0,,0
07:59:00,1.0617200136184692,0.0,0,0,70.0,0
08:00:00,2.5095200538635254,0.003044718876481056,0,0,82.0,7
08:01:00,3.088639974594116,0.01304879505187273,0,0,91.0,30
08:02:00,2.5095200538635254,0.0026097591035068035,0,0,87.0,6
08:03:00,2.8956000804901123,0.006959357298910618,0,0,92.0,16
08:04:00,1.2547600269317627,0.0,0,0,87.0,0
08:05:00,2.7025599479675293,0.008264237083494663,0,0,86.0,19
08:06:00,3.474720001220703,0.020008152350783348,0,0,86.0,46
08:07:00,4.246880054473877,0.017833353951573372,0,0,108.0,41
08:08:00,3.667759895324707,0.006089437752962112,0,0,107.0,14
08:09:00,3.474720001220703,0.012178875505924225,0,0,101.0,28
08:10:00,5.791200160980225,0.050144653767347336,0,0,102.0,115
08:11:00,6.949440002441406,0.04796985536813736,20,2,103.0,110
08:12:00,7.914639949798584,0.04579505696892738,40,4,111.0,105
08:13:00,6.756400108337402,0.04492513835430145,10,1,128.0,103
08:14:00,4.053840160369873,0.012178875505924225,0,0,111.0,28
08:15:00,4.439919948577881,0.035293884575366974,0,0,103.0,81
08:16:00,4.632959842681885,0.046664975583553314,0,0,104.0,107
08:17:00,4.439919948577881,0.04753489792346954,10,1,103.0,109
08:18:00,5.019040107727051,0.04796985536813736,0,0,101.0,110
08:19:00,4.826000213623047,0.048404816538095474,0,0,103.0,111
08:20:00,5.405119895935059,0.04753489792346954,10,1,96.0,109
08:21:00,4.246880054473877,0.049274735152721405,0,0,98.0,113
08:22:00,3.667759895324707,0.04970969632267952,0,0,90.0,114
08:23:00,5.5981597900390625,0.04796985536813736,0,0,88.0,110
08:24:00,4.246880054473877,0.0462300181388855,0,0,93.0,106
08:25:00,5.212080001831055,0.03659876435995102,0,0,93.0,84
08:26:00,5.791200160980225,0.04579505696892738,0,0,92.0,105
08:27:00,5.9842400550842285,0.0462300181388855,0,0,98.0,106
08:28:00,8.30072021484375,0.0462300181388855,40,4,104.0,106
08:29:00,3.667759895324707,0.048404816538095474,0,0,99.0,111
08:30:00,4.439919948577881,0.04268820211291313,0,0,93.0,98
08:31:00,6.370319843292236,0.03268412500619888,20,2,98.0,75
08:32:00,6.177279949188232,0.046664975583553314,10,1,103.0,107
08:33:00,7.528560161590576,0.0418182797729969,30,3,97.0,96
08:34:00,3.667759895324707,0.023549968376755714,0,0,96.0,54
08:35:00,3.281680107116699,0.006524397525936365,0,0,100.0,15
08:36:00,3.281680107116699,0.003914638422429562,0,0,102.0,9
08:37:00,1.2547600269317627,0.0,0,0,91.0,0
08:38:00,1.0617200136184692,0.0,0,0,85.0,0
08:39:00,2.5095200538635254,0.003044718876481056,0,0,80.0,7
08:40:00,3.281680107116699,0.016093512997031212,0,0,76.0,37
08:41:00,2.8956000804901123,0.01087399572134018,0,0,78.0,25
08:42:00,1.0617200136184692,0.0,0,0,80.0,0
08:43:00,1.0617200136184692,0.0,0,0,74.0,0
08:44:00,0.9652000069618225,0.0,0,0,72.0,0
08:45:00,2.3164799213409424,0.004784557968378067,0,0,66.0,11
08:46:00,1.0617200136184692,0.0,0,0,70.0,0
08:47:00,1.0617200136184692,0.0,0,0,72.0,0
08:48:00,2.3164799213409424,0.003914638422429562,0,0,74.0,9
08:49:00,2.3164799213409424,0.003044718876481056,0,0,77.0,7
08:50:00,1.0617200136184692,0.0,0,0,79.0,0
08:51:00,1.0617200136184692,0.0,0,0,72.0,0
08:52:00,2.3164799213409424,0.0026097591035068035,0,0,69.0,6
08:53:00,2.5095200538635254,0.004784557968378067,0,0,71.0,11
08:54:00,2.8956000804901123,0.009569115936756134,0,0,88.0,22
08:55:00,3.281680107116699,0.012178875505924225,0,0,93.0,28
08:56:00,3.281680107116699,0.009569115936756134,0,0,91.0,22
08:57:00,2.8956000804901123,0.003044718876481056,0,0,92.0,7
08:58:00,3.86080002784729,0.04094836115837097,0,0,100.0,94
08:59:00,3.281680107116699,0.003914638422429562,0,0,101.0,9
09:00:00,2.3164799213409424,0.0017398393247276545,0,0,86.0,4
09:01:00,0.9652000069618225,0.0,0,0,79.0,0
09:02:00,1.0617200136184692,0.0,0,0,74.0,0
09:03:00,1.0617200136184692,0.0,0,0,70.0,0
09:04:00,1.0617200136184692,0.0,0,0,71.0,0
09:05:00,1.0617200136184692,0.0,0,0,67.0,0
09:06:00,1.0617200136184692,0.0,0,0,72.0,0
09:07:00,1.0617200136184692,0.0,0,0,76.0,0
09:08:00,0.9652000069618225,0.0,0,0,73.0,0
09:09:00,3.86080002784729,0.019138231873512268,0,0,71.0,44
09:10:00,7.335519790649414,0.04449017718434334,20,2,93.0,102
09:11:00,5.9842400550842285,0.04449017718434334,10,1,103.0,102
09:12:00,5.5981597900390625,0.03572884202003479,10,1,101.0,82
09:13:00,5.019040107727051,0.035293884575366974,0,0,93.0,81
09:14:00,6.563360214233398,0.034423962235450745,20,2,98.0,79
09:15:00,3.281680107116699,0.014353674836456776,0,0,89.0,33
09:16:00,2.7025599479675293,0.0026097591035068035,0,0,88.0,6
09:17:00,0.9652000069618225,0.0,0,0,71.0,0
09:18:00,1.0617200136184692,0.0,0,0,69.0,0
09:19:00,1.0617200136184692,0.0,0,0,75.0,0
09:20:00,2.7025599479675293,0.008264237083494663,0,0,80.0,19
09:21:00,3.474720001220703,0.018703272566199303,0,0,90.0,43
09:22:00,2.8956000804901123,0.008699196390807629,0,0,88.0,20
09:23:00,1.2547600269317627,0.0,0,0,84.0,0
09:24:00,1.0617200136184692,0.0,0,0,81.0,0
09:25:00,1.0617200136184692,0.0,0,0,78.0,0
09:26:00,0.9652000069618225,0.0,0,0,74.0,0
09:27:00,1.0617200136184692,0.0,0,0,74.0,0
09:28:00,1.0617200136184692,0.0,0,0,76.0,0
09:29:00,0.9652000069618225,0.0,0,0,76.0,0
09:30:00,1.0617200136184692,0.0,0,0,74.0,0
09:31:00,1.0617200136184692,0.0,0,0,74.0,0
09:32:00,1.0617200136184692,0.0,0,0,76.0,0
09:33:00,3.088639974594116,0.015658553689718246,0,0,78.0,36
09:34:00,3.088639974594116,0.01304879505187273,0,0,91.0,30
09:35:00,1.2547600269317627,0.0,0,0,83.0,0
09:36:00,1.0617200136184692,0.0,0,0,76.0,0
09:37:00,0.9652000069618225,0.0,0,0,72.0,0
09:38:00,1.0617200136184692,0.0,0,0,71.0,0
09:39:00,0.9652000069618225,0.0,0,0,70.0,0
09:40:00,1.0617200136184692,0.0,0,0,73.0,0
09:41:00,0.9652000069618225,0.0,0,0,73.0,0
09:42:00,0.9652000069618225,0.0,0,0,76.0,0
09:43:00,0.9652000069618225,0.0,0,0,75.0,0
09:44:00,0.9652000069618225,0.0,0,0,75.0,0
09:45:00,0.9652000069618225,0.0,0,0,75.0,0
09:46:00,0.9652000069618225,0.0,0,0,75.0,0
09:47:00,0.9652000069618225,0.0,0,0,76.0,0
09:48:00,0.9652000069618225,0.0,0,0,,0
09:49:00,0.9652000069618225,0.0,0,0,70.0,0
09:50:00,1.0617200136184692,0.0,0,0,70.0,0
09:51:00,0.9652000069618225,0.0,0,0,73.0,0
09:52:00,1.0617200136184692,0.0,0,0,69.0,0
09:53:00,0.9652000069618225,0.0,0,0,72.0,0
09:54:00,1.0617200136184692,0.0,0,0,73.0,0
09:55:00,0.9652000069618225,0.0,0,0,74.0,0
09:56:00,0.9652000069618225,0.0,0,0,76.0,0
09:57:00,1.0617200136184692,0.0,0,0,76.0,0
09:58:00,1.0617200136184692,0.0,0,0,75.0,0
09:59:00,1.0617200136184692,0.0,0,0,71.0,0
10:00:00,1.0617200136184692,0.0,0,0,71.0,0
10:01:00,1.0617200136184692,0.0,0,0,72.0,0
10:02:00,1.0617200136184692,0.0,0,0,72.0,0
10:03:00,0.9652000069618225,0.0,0,0,72.0,0
10:04:00,1.0617200136184692,0.0,0,0,69.0,0
10:05:00,0.9652000069618225,0.0,0,0,69.0,0
10:06:00,1.0617200136184692,0.0,0,0,67.0,0
10:07:00,0.9652000069618225,0.0,0,0,72.0,0
10:08:00,0.9652000069618225,0.0,0,0,68.0,0
10:09:00,0.9652000069618225,0.0,0,0,62.0,0
10:10:00,0.9652000069618225,0.0,0,0,66.0,0
10:11:00,0.9652000069618225,0.0,0,0,73.0,0
10:12:00,0.9652000069618225,0.0,0,0,72.0,0
10:13:00,1.0617200136184692,0.0,0,0,69.0,0
10:14:00,1.0617200136184692,0.0,0,0,75.0,0
10:15:00,1.0617200136184692,0.0,0,0,79.0,0
10:16:00,1.0617200136184692,0.0,0,0,77.0,0
10:17:00,2.5095200538635254,0.004349598195403814,0,0,79.0,10
10:18:00,1.0617200136184692,0.0,0,0,76.0,0
10:19:00,1.0617200136184692,0.0,0,0,74.0,0
10:20:00,0.9652000069618225,0.0,0,0,74.0,0
10:21:00,0.9652000069618225,0.0,0,0,71.0,0
10:22:00,1.0617200136184692,0.0,0,0,72.0,0
10:23:00,1.0617200136184692,0.0,0,0,69.0,0
10:24:00,1.0617200136184692,0.0,0,0,67.0,0
10:25:00,1.0617200136184692,0.0,0,0,67.0,0
10:26:00,0.9652000069618225,0.0,0,0,68.0,0
10:27:00,0.9652000069618225,0.0,0,0,67.0,0
10:28:00,1.0617200136184692,0.0,0,0,68.0,0
10:29:00,1.0617200136184692,0.0,0,0,71.0,0
10:30:00,1.0617200136184692,0.0,0,0,71.0,0
10:31:00,2.3164799213409424,0.002174799097701907,0,0,,5
10:32:00,1.0617200136184692,0.0,0,0,68.0,0
10:33:00,0.9652000069618225,0.0,0,0,72.0,0
10:34:00,0.9652000069618225,0.0,0,0,74.0,0
10:35:00,0.9652000069618225,0.0,0,0,,0
10:36:00,0.9652000069618225,0.0,0,0,68.0,0
10:37:00,0.9652000069618225,0.0,0,0,68.0,0
10:38:00,0.9652000069618225,0.0,0,0,68.0,0
10:39:00,0.9652000069618225,0.0,0,0,66.0,0
10:40:00,0.9652000069618225,0.0,0,0,64.0,0
10:41:00,0.9652000069618225,0.0,0,0,63.0,0
10:42:00,0.9652000069618225,0.0,0,0,63.0,0
10:43:00,0.9652000069618225,0.0,0,0,63.0,0
10:44:00,0.9652000069618225,0.0,0,0,64.0,0
10:45:00,0.9652000069618225,0.0,0,0,65.0,0
10:46:00,0.9652000069618225,0.0,0,0,63.0,0
10:47:00,0.9652000069618225,0.0,0,0,64.0,0
10:48:00,0.9652000069618225,0.0,0,0,65.0,0
10:49:00,0.9652000069618225,0.0,0,0,,0
10:50:00,2.7025599479675293,0.010004076175391674,0,0,73.0,23
10:51:00,4.439919948577881,0.04312315955758095,0,0,85.0,99
10:52:00,1.2547600269317627,0.0,0,0,86.0,0
10:53:00,2.5095200538635254,0.004349598195403814,0,0,76.0,10
10:54:00,7.335519790649414,0.048404816538095474,10,1,77.0,111
10:55:00,6.177279949188232,0.036163803189992905,10,1,89.0,83
10:56:00,1.2547600269317627,0.0,0,0,84.0,0
10:57:00,0.9652000069618225,0.0,0,0,66.0,0
10:58:00,2.3164799213409424,0.002174799097701907,0,0,68.0,5
10:59:00,1.0617200136184692,0.0,0,0,74.0,0
11:00:00,0.9652000069618225,0.0,0,0,68.0,0
11:01:00,1.0617200136184692,0.0,0,0,69.0,0
11:02:00,0.9652000069618225,0.0,0,0,71.0,0
11:03:00,1.0617200136184692,0.0,0,0,74.0,0
11:04:00,0.9652000069618225,0.0,0,0,72.0,0
11:05:00,0.9652000069618225,0.0,0,0,75.0,0
11:06:00,1.0617200136184692,0.0,0,0,76.0,0
11:07:00,0.9652000069618225,0.0,0,0,74.0,0
11:08:00,1.0617200136184692,0.0,0,0,75.0,0
11:09:00,1.0617200136184692,0.0,0,0,75.0,0
11:10:00,1.0617200136184692,0.0,0,0,72.0,0
11:11:00,1.0617200136184692,0.0,0,0,71.0,0
11:12:00,0.9652000069618225,0.0,0,0,71.0,0
11:13:00,0.9652000069618225,0.0,0,0,71.0,0
11:14:00,1.0617200136184692,0.0,0,0,71.0,0
11:15:00,0.9652000069618225,0.0,0,0,72.0,0
11:16:00,1.0617200136184692,0.0,0,0,76.0,0
11:17:00,0.9652000069618225,0.0,0,0,73.0,0
11:18:00,1.0617200136184692,0.0,0,0,74.0,0
11:19:00,2.3164799213409424,0.0026097591035068035,0,0,75.0,6
11:20:00,1.0617200136184692,0.0,0,0,74.0,0
11:21:00,0.9652000069618225,0.0,0,0,72.0,0
11:22:00,0.9652000069618225,0.0,0,0,74.0,0
11:23:00,0.9652000069618225,0.0,0,0,71.0,0
11:24:00,1.0617200136184692,0.0,0,0,72.0,0
11:25:00,1.0617200136184692,0.0,0,0,70.0,0
11:26:00,0.9652000069618225,0.0,0,0,70.0,0
11:27:00,0.9652000069618225,0.0,0,0,70.0,0
11:28:00,1.0617200136184692,0.0,0,0,72.0,0
11:29:00,0.9652000069618225,0.0,0,0,75.0,0
11:30:00,0.9652000069618225,0.0,0,0,73.0,0
11:31:00,0.9652000069618225,0.0,0,0,71.0,0
11:32:00,0.9652000069618225,0.0,0,0,71.0,0
11:33:00,0.9652000069618225,0.0,0,0,72.0,0
11:34:00,0.9652000069618225,0.0,0,0,72.0,0
11:35:00,1.0617200136184692,0.0,0,0,71.0,0
11:36:00,1.0617200136184692,0.0,0,0,71.0,0
11:37:00,1.0617200136184692,0.0,0,0,71.0,0
11:38:00,1.0617200136184692,0.0,0,0,73.0,0
11:39:00,0.9652000069618225,0.0,0,0,70.0,0
11:40:00,0.9652000069618225,0.0,0,0,70.0,0
11:41:00,1.0617200136184692,0.0,0,0,68.0,0
11:42:00,1.0617200136184692,0.0,0,0,68.0,0
11:43:00,0.9652000069618225,0.0,0,0,68.0,0
11:44:00,1.0617200136184692,0.0,0,0,68.0,0
11:45:00,1.0617200136184692,0.0,0,0,70.0,0
11:46:00,0.9652000069618225,0.0,0,0,73.0,0
11:47:00,0.9652000069618225,0.0,0,0,69.0,0
11:48:00,2.3164799213409424,0.01261383481323719,0,0,68.0,29
11:49:00,5.212080001831055,0.04536009579896927,0,0,73.0,104
11:50:00,6.177279949188232,0.04796985536813736,0,0,86.0,110
11:51:00,7.335519790649414,0.049274735152721405,20,2,100.0,113
11:52:00,7.72160005569458,0.046664975583553314,30,3,105.0,107
11:53:00,7.528560161590576,0.04709993675351143,30,3,106.0,108
11:54:00,6.756400108337402,0.04970969632267952,10,1,108.0,114
11:55:00,6.563360214233398,0.05144953355193138,10,1,110.0,118
11:56:00,6.563360214233398,0.046664975583553314,10,1,112.0,107
11:57:00,5.405119895935059,0.04312315955758095,10,1,108.0,99
11:58:00,2.8956000804901123,0.006089437752962112,0,0,91.0,14
11:59:00,1.2547600269317627,0.0,0,0,83.0,0
12:00:00,1.1582399606704712,0.0,0,0,84.0,0
12:01:00,0.9652000069618225,0.0,0,0,82.0,0
12:02:00,1.1582399606704712,0.0,0,0,83.0,0
12:03:00,0.9652000069618225,0.0,0,0,81.0,0
12:04:00,1.2547600269317627,0.0,0,0,84.0,0
12:05:00,1.0617200136184692,0.0,0,0,79.0,0
12:06:00,0.9652000069618225,0.0,0,0,74.0,0
12:07:00,0.9652000069618225,0.0,0,0,73.0,0
12:08:00,2.8956000804901123,0.013918714597821236,0,0,73.0,32
12:09:00,3.088639974594116,0.01261383481323719,0,0,,29
12:10:00,1.2547600269317627,0.0,0,0,88.0,0
12:11:00,1.0617200136184692,0.0,0,0,74.0,0
12:12:00,2.3164799213409424,0.004349598195403814,0,0,63.0,10
12:13:00,2.1234400272369385,0.0008699196623638272,0,0,63.0,2
12:14:00,1.0617200136184692,0.0,0,0,64.0,0
12:15:00,1.0617200136184692,0.0,0,0,66.0,0
12:16:00,1.0617200136184692,0.0,0,0,64.0,0
12:17:00,1.0617200136184692,0.0,0,0,64.0,0
